#Firmware: Tuareg V0.2 2020.10
event,fraction,Timestamp,time
Id,us,ms,ms
5.0,751.0,190647.0,190647.75
MARK 024
7.0,615.0,193659.0,193659.61
6.0,602.0,193660.0,193660.61
5.0,727.0,193670.0,193670.73
4.0,720.0,193671.0,193671.72
3.0,841.0,193681.0,193681.84
2.0,781.0,193686.0,193686.78
1.0,960.0,193692.0,193692.95
0.0,948.0,193693.0,193693.95
7.0,71.0,193704.0,193704.08
6.0,58.0,193705.0,193705.06
5.0,182.0,193715.0,193715.19
4.0,174.0,193716.0,193716.17
3.0,296.0,193726.0,193726.3
2.0,236.0,193731.0,193731.23
1.0,415.0,193737.0,193737.42
0.0,403.0,193738.0,193738.4
7.0,527.0,193748.0,193748.53
6.0,513.0,193749.0,193749.52
5.0,639.0,193759.0,193759.64
4.0,631.0,193760.0,193760.62
3.0,752.0,193770.0,193770.75
2.0,692.0,193775.0,193775.69
1.0,871.0,193781.0,193781.88
0.0,859.0,193782.0,193782.86
7.0,983.0,193792.0,193792.98
6.0,969.0,193793.0,193793.97
5.0,94.0,193804.0,193804.1
4.0,85.0,193805.0,193805.08
3.0,207.0,193815.0,193815.2
2.0,147.0,193820.0,193820.14
MARK 025
5.0,71.0,196827.0,196827.08
4.0,62.0,196828.0,196828.06
3.0,184.0,196838.0,196838.19
2.0,124.0,196843.0,196843.12
1.0,303.0,196849.0,196849.3
0.0,291.0,196850.0,196850.3
7.0,415.0,196860.0,196860.42
6.0,402.0,196861.0,196861.4
5.0,527.0,196871.0,196871.53
4.0,519.0,196872.0,196872.52
3.0,640.0,196882.0,196882.64
2.0,580.0,196887.0,196887.58
1.0,759.0,196893.0,196893.77
0.0,747.0,196894.0,196894.75
7.0,871.0,196904.0,196904.88
6.0,858.0,196905.0,196905.86
5.0,982.0,196915.0,196915.98
4.0,973.0,196916.0,196916.97
3.0,95.0,196927.0,196927.1
2.0,35.0,196932.0,196932.03
1.0,214.0,196938.0,196938.22
0.0,202.0,196939.0,196939.2
7.0,326.0,196949.0,196949.33
6.0,313.0,196950.0,196950.31
5.0,438.0,196960.0,196960.44
4.0,430.0,196961.0,196961.44
3.0,551.0,196971.0,196971.55
2.0,492.0,196976.0,196976.48
1.0,670.0,196982.0,196982.67
0.0,658.0,196983.0,196983.66
MARK 026
3.0,531.0,199994.0,199994.53
2.0,471.0,199999.0,199999.47
1.0,650.0,200005.0,200005.66
0.0,638.0,200006.0,200006.64
7.0,762.0,200016.0,200016.77
6.0,748.0,200017.0,200017.75
5.0,872.0,200027.0,200027.88
4.0,864.0,200028.0,200028.86
3.0,986.0,200038.0,200038.98
2.0,926.0,200043.0,200043.92
1.0,105.0,200050.0,200050.11
0.0,93.0,200051.0,200051.1
7.0,217.0,200061.0,200061.22
6.0,203.0,200062.0,200062.2
5.0,328.0,200072.0,200072.33
4.0,321.0,200073.0,200073.33
3.0,442.0,200083.0,200083.44
2.0,382.0,200088.0,200088.38
1.0,561.0,200094.0,200094.56
0.0,549.0,200095.0,200095.55
7.0,673.0,200105.0,200105.67
6.0,659.0,200106.0,200106.66
5.0,784.0,200116.0,200116.78
4.0,775.0,200117.0,200117.78
3.0,897.0,200127.0,200127.89
2.0,837.0,200132.0,200132.84
1.0,16.0,200138.0,200138.02
0.0,4.0,200139.0,200139.0
7.0,128.0,200150.0,200150.12
6.0,115.0,200151.0,200151.11
MARK 027
1.0,995.0,203161.0,203162.0
0.0,983.0,203162.0,203162.98
7.0,106.0,203173.0,203173.11
6.0,93.0,203174.0,203174.1
5.0,218.0,203184.0,203184.22
4.0,211.0,203185.0,203185.22
3.0,332.0,203195.0,203195.33
2.0,272.0,203200.0,203200.27
1.0,451.0,203206.0,203206.45
0.0,439.0,203207.0,203207.44
7.0,563.0,203217.0,203217.56
6.0,549.0,203218.0,203218.55
5.0,674.0,203228.0,203228.67
4.0,665.0,203229.0,203229.67
3.0,787.0,203239.0,203239.78
2.0,727.0,203244.0,203244.73
1.0,906.0,203250.0,203250.9
0.0,894.0,203251.0,203251.89
7.0,18.0,203262.0,203262.02
6.0,4.0,203262.0,203262.0
5.0,130.0,203273.0,203273.12
4.0,122.0,203274.0,203274.12
3.0,243.0,203284.0,203284.25
2.0,183.0,203289.0,203289.19
1.0,362.0,203295.0,203295.36
0.0,350.0,203296.0,203296.34
7.0,474.0,203306.0,203306.47
6.0,460.0,203307.0,203307.45
5.0,585.0,203317.0,203317.58
4.0,576.0,203318.0,203318.58
MARK 028
7.0,452.0,206329.0,206329.45
6.0,438.0,206330.0,206330.44
5.0,562.0,206340.0,206340.56
4.0,554.0,206341.0,206341.55
3.0,676.0,206351.0,206351.67
2.0,616.0,206356.0,206356.61
1.0,795.0,206362.0,206362.8
0.0,783.0,206363.0,206363.78
7.0,907.0,206373.0,206373.9
6.0,894.0,206374.0,206374.89
5.0,19.0,206385.0,206385.02
4.0,11.0,206386.0,206386.02
3.0,132.0,206396.0,206396.12
2.0,72.0,206401.0,206401.08
1.0,251.0,206407.0,206407.25
0.0,239.0,206408.0,206408.23
7.0,363.0,206418.0,206418.36
6.0,349.0,206419.0,206419.34
5.0,474.0,206429.0,206429.47
4.0,465.0,206430.0,206430.47
3.0,587.0,206440.0,206440.6
2.0,527.0,206445.0,206445.53
1.0,706.0,206451.0,206451.7
0.0,694.0,206452.0,206452.69
7.0,818.0,206462.0,206462.81
6.0,805.0,206463.0,206463.81
5.0,930.0,206473.0,206473.94
4.0,922.0,206474.0,206474.92
3.0,43.0,206485.0,206485.05
2.0,984.0,206489.0,206489.98
MARK 029
5.0,907.0,209496.0,209496.9
4.0,900.0,209497.0,209497.9
3.0,21.0,209508.0,209508.02
2.0,961.0,209512.0,209512.97
1.0,140.0,209519.0,209519.14
0.0,128.0,209520.0,209520.12
7.0,252.0,209530.0,209530.25
6.0,238.0,209531.0,209531.23
5.0,362.0,209541.0,209541.36
4.0,354.0,209542.0,209542.36
3.0,476.0,209552.0,209552.47
2.0,416.0,209557.0,209557.42
1.0,595.0,209563.0,209563.6
0.0,583.0,209564.0,209564.58
7.0,707.0,209574.0,209574.7
6.0,693.0,209575.0,209575.69
5.0,818.0,209585.0,209585.81
4.0,811.0,209586.0,209586.81
3.0,932.0,209596.0,209596.94
2.0,872.0,209601.0,209601.88
1.0,51.0,209608.0,209608.05
0.0,39.0,209609.0,209609.03
7.0,163.0,209619.0,209619.16
6.0,149.0,209620.0,209620.16
5.0,273.0,209630.0,209630.27
4.0,265.0,209631.0,209631.27
3.0,387.0,209641.0,209641.39
2.0,327.0,209646.0,209646.33
1.0,506.0,209652.0,209652.5
0.0,494.0,209653.0,209653.5
MARK 030
3.0,363.0,212664.0,212664.36
2.0,304.0,212669.0,212669.3
1.0,482.0,212675.0,212675.48
0.0,470.0,212676.0,212676.47
7.0,594.0,212686.0,212686.6
6.0,581.0,212687.0,212687.58
5.0,706.0,212697.0,212697.7
4.0,698.0,212698.0,212698.7
3.0,819.0,212708.0,212708.81
2.0,760.0,212713.0,212713.77
1.0,938.0,212719.0,212719.94
0.0,926.0,212720.0,212720.92
7.0,50.0,212731.0,212731.05
6.0,37.0,212732.0,212732.03
5.0,161.0,212742.0,212742.16
4.0,152.0,212743.0,212743.16
3.0,274.0,212753.0,212753.28
2.0,215.0,212758.0,212758.22
1.0,393.0,212764.0,212764.39
0.0,381.0,212765.0,212765.38
7.0,505.0,212775.0,212775.5
6.0,492.0,212776.0,212776.48
5.0,617.0,212786.0,212786.61
4.0,610.0,212787.0,212787.61
3.0,730.0,212797.0,212797.73
2.0,671.0,212802.0,212802.67
1.0,849.0,212808.0,212808.84
0.0,837.0,212809.0,212809.84
7.0,961.0,212819.0,212819.97
6.0,948.0,212820.0,212820.95
MARK 031
1.0,826.0,215831.0,215831.83
0.0,814.0,215832.0,215832.81
7.0,937.0,215842.0,215842.94
6.0,924.0,215843.0,215843.92
5.0,48.0,215854.0,215854.05
4.0,40.0,215855.0,215855.05
3.0,162.0,215865.0,215865.16
2.0,102.0,215870.0,215870.11
1.0,281.0,215876.0,215876.28
0.0,269.0,215877.0,215877.27
7.0,392.0,215887.0,215887.39
6.0,379.0,215888.0,215888.38
5.0,504.0,215898.0,215898.5
4.0,497.0,215899.0,215899.5
3.0,618.0,215909.0,215909.62
2.0,558.0,215914.0,215914.56
1.0,737.0,215920.0,215920.73
0.0,725.0,215921.0,215921.72
7.0,849.0,215931.0,215931.84
6.0,835.0,215932.0,215932.83
5.0,959.0,215942.0,215942.95
4.0,951.0,215943.0,215943.95
3.0,73.0,215954.0,215954.08
2.0,13.0,215959.0,215959.02
1.0,192.0,215965.0,215965.19
0.0,180.0,215966.0,215966.19
7.0,304.0,215976.0,215976.3
6.0,290.0,215977.0,215977.3
5.0,415.0,215987.0,215987.42
4.0,408.0,215988.0,215988.4
MARK 032
