#Firmware: Tuareg V0.2 2020.10
Timestamp,fraction,event,Crank Position,Coil1,Coil2,Inj1,Inj2,Cam lobe,Phase valid,Phase Cyl1 Comp,time
ms,us,,,,,,,,,,us
6295929.0,977.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.2959299E9
6295939.0,979.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.2959401E9
6295940.0,97.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.2959401E9
6295945.0,37.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.2959452E9
6295949.0,978.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.2959498E9
6295951.0,216.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.2959514E9
6295951.0,296.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.2959514E9
6295951.0,300.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.2959514E9
6295952.0,204.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.2959524E9
6295955.0,866.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.295956E9
6295955.0,876.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.295956E9
6295955.0,886.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.295956E9
6295955.0,898.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.295956E9
6295962.0,328.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.2959621E9
6295963.0,315.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.2959631E9
6295973.0,439.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.2959734E9
6295974.0,431.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.2959744E9
6295984.0,431.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.2959846E9
6295984.0,552.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.2959846E9
6295989.0,493.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.2959892E9
6295994.0,430.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.2959944E9
6295995.0,671.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.2959959E9
6295995.0,752.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.2959959E9
6295995.0,755.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.2959959E9
6295996.0,660.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.2959964E9
6296000.0,318.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.2960005E9
6296000.0,329.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.2960005E9
6296000.0,338.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.2960005E9
6296000.0,351.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.2960005E9
6296006.0,783.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.2960067E9
6296007.0,770.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.2960077E9
6296007.0,775.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.2960077E9
6296017.0,895.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.2960179E9
6296017.0,901.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.2960179E9
6296018.0,888.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.2960189E9
6296028.0,892.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.2960287E9
6296029.0,8.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.2960292E9
6296033.0,949.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.2960338E9
6296038.0,891.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.2960389E9
6296040.0,128.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.2960399E9
6296040.0,208.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.2960404E9
6296040.0,211.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.2960404E9
6296041.0,116.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.296041E9
6296044.0,779.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.2960445E9
6296044.0,789.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.2960445E9
6296044.0,799.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.2960445E9
6296044.0,811.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.2960451E9
6296051.0,240.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.2960512E9
MARK 001
6309064.0,377.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3090642E9
6309065.0,611.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3090657E9
6309065.0,692.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.3090657E9
6309065.0,695.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.3090657E9
6309066.0,599.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.3090668E9
6309070.0,265.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.3090703E9
6309070.0,272.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.3090703E9
6309070.0,282.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.3090703E9
6309070.0,291.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3090703E9
6309076.0,723.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3090765E9
6309077.0,710.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3090775E9
6309077.0,715.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.3090775E9
6309087.0,835.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.3090877E9
6309087.0,841.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3090877E9
6309088.0,828.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3090888E9
6309098.0,830.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.309099E9
6309098.0,948.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.309099E9
6309103.0,889.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.3091041E9
6309108.0,830.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3091087E9
6309110.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3091103E9
6309110.0,148.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.3091103E9
6309110.0,151.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.3091103E9
6309111.0,56.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.3091113E9
6309114.0,717.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.3091149E9
6309114.0,728.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.3091149E9
6309114.0,737.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.3091149E9
6309114.0,750.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3091149E9
6309121.0,179.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.309121E9
6309122.0,166.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.309122E9
6309132.0,290.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3091323E9
6309133.0,282.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3091333E9
6309143.0,290.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.309143E9
6309143.0,403.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3091436E9
6309148.0,344.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3091482E9
6309153.0,282.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3091533E9
6309154.0,522.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3091543E9
6309154.0,603.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.3091548E9
6309154.0,606.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.3091548E9
6309155.0,511.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.3091553E9
6309159.0,170.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.3091594E9
6309159.0,180.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.3091594E9
6309159.0,189.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.3091594E9
6309159.0,202.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3091594E9
6309165.0,634.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3091656E9
6309166.0,621.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3091666E9
6309166.0,626.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.3091666E9
6309176.0,746.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.3091768E9
6309176.0,752.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3091768E9
6309177.0,740.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3091779E9
6309187.0,743.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.3091876E9
MARK 002
6322202.0,228.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3222021E9
6322203.0,220.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3222031E9
6322213.0,221.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3222134E9
6322213.0,341.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3222134E9
6322218.0,281.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3222185E9
6322223.0,220.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3222231E9
6322224.0,460.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3222246E9
6322224.0,540.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.3222246E9
6322224.0,544.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.3222246E9
6322225.0,448.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.3222257E9
6322229.0,108.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.3222292E9
6322229.0,118.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.3222292E9
6322229.0,128.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.3222292E9
6322229.0,140.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3222292E9
6322235.0,572.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3222354E9
6322236.0,559.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3222364E9
6322236.0,564.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.3222364E9
6322246.0,684.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.3222467E9
6322246.0,690.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3222467E9
6322247.0,677.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3222477E9
6322257.0,650.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.3222574E9
6322257.0,797.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.3222579E9
6322262.0,737.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.3222625E9
6322267.0,673.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3222676E9
6322268.0,916.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3222687E9
6322268.0,997.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.3222692E9
6322268.0,0.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.3222682E9
6322269.0,905.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.3222697E9
6322273.0,569.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.3222738E9
6322273.0,579.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.3222738E9
6322273.0,588.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.3222738E9
6322273.0,601.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3222738E9
6322280.0,28.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3222799E9
6322281.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.322281E9
6322291.0,139.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3222912E9
6322292.0,131.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3222922E9
6322302.0,134.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.322302E9
6322302.0,252.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3223025E9
6322307.0,193.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3223071E9
6322312.0,133.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3223122E9
6322313.0,371.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3223132E9
6322313.0,452.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.3223132E9
6322313.0,455.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.3223132E9
6322314.0,360.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.3223142E9
6322318.0,21.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.3223178E9
6322318.0,31.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.3223178E9
6322318.0,41.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.3223178E9
6322318.0,53.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3223178E9
6322324.0,483.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3223245E9
6322325.0,470.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3223255E9
MARK 003
6335395.0,407.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3353953E9
6335395.0,412.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.3353953E9
6335405.0,532.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.3354056E9
6335405.0,538.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3354056E9
6335406.0,526.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3354066E9
6335416.0,525.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.3354163E9
6335416.0,645.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.3354168E9
6335421.0,586.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.3354214E9
6335426.0,524.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3354266E9
6335427.0,764.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3354276E9
6335427.0,845.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.3354281E9
6335427.0,848.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.3354281E9
6335428.0,753.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.3354286E9
6335432.0,412.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.3354322E9
6335432.0,422.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.3354322E9
6335432.0,432.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.3354322E9
6335432.0,444.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3354322E9
6335438.0,876.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3354388E9
6335439.0,863.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3354399E9
6335449.0,987.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3354501E9
6335450.0,979.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3354511E9
6335460.0,953.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3354609E9
6335461.0,100.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3354609E9
6335466.0,41.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.335466E9
6335470.0,976.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3354711E9
6335472.0,219.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3354721E9
6335472.0,300.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.3354721E9
6335472.0,303.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.3354721E9
6335473.0,208.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.3354732E9
6335476.0,873.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.3354767E9
6335476.0,880.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.3354767E9
6335476.0,889.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.3354767E9
6335476.0,899.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3354767E9
6335483.0,331.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3354834E9
6335484.0,318.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3354844E9
6335484.0,323.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.3354844E9
6335494.0,443.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.3354947E9
6335494.0,449.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3354947E9
6335495.0,436.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3354957E9
6335505.0,414.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.3355054E9
6335505.0,556.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.3355054E9
6335510.0,497.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.3355105E9
6335515.0,437.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3355156E9
6335516.0,675.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.3355167E9
6335516.0,756.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.3355167E9
6335516.0,759.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.3355167E9
6335517.0,664.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.3355177E9
6335521.0,325.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.3355213E9
6335521.0,335.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.3355213E9
6335521.0,344.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.3355213E9
MARK 004
6348530.0,916.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3485307E9
6348531.0,39.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3485312E9
6348535.0,980.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3485358E9
6348540.0,915.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3485409E9
6348542.0,158.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.348542E9
