#Firmware: Tuareg V0.2 2020.10
Coil1,Coil1,Injector1,Injector1,Phase valid,Phase Cyl1 Comp,CIS Lobe present,Crank Position,fraction,Timestamp,time
,,,,,,,,us,ms,ms
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,305.0,2766298.0,2766298.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,429.0,2766308.0,2766308.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,420.0,2766309.0,2766309.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,542.0,2766319.0,2766319.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,683.0,2766320.0,2766320.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,690.0,2766320.0,2766320.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,483.0,2766324.0,2766324.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,650.0,2766330.0,2766330.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,2766330.0,2766330.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.0,2766330.0,2766330.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,2766331.0,2766331.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,773.0,2766341.0,2766341.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,760.0,2766342.0,2766342.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,767.0,2766342.0,2766342.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,885.0,2766352.0,2766353.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,892.0,2766352.0,2766353.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,878.0,2766353.0,2766354.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,998.0,2766363.0,2766364.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,135.0,2766365.0,2766365.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,143.0,2766365.0,2766365.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,939.0,2766368.0,2766369.0
MARK 009
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,373.0,2769436.0,2769436.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,537.0,2769442.0,2769442.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.0,2769442.0,2769442.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,2769442.0,2769442.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0,2769443.0,2769443.5
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,663.0,2769453.0,2769453.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,650.0,2769454.0,2769454.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,656.0,2769454.0,2769454.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,775.0,2769464.0,2769464.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,782.0,2769464.0,2769464.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,768.0,2769465.0,2769465.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,888.0,2769475.0,2769476.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,2769477.0,2769477.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,2769477.0,2769477.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,829.0,2769480.0,2769480.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,989.0,2769486.0,2769487.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.0,2769486.0,2769487.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2769486.0,2769486.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.0,2769487.0,2769488.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,119.0,2769498.0,2769498.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,106.0,2769499.0,2769499.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,230.0,2769509.0,2769509.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,221.0,2769510.0,2769510.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,343.0,2769520.0,2769520.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,483.0,2769521.0,2769521.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,490.0,2769521.0,2769521.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,284.0,2769525.0,2769525.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.0,2769531.0,2769531.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,2769531.0,2769531.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,2769531.0,2769531.5
MARK 010
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,2772610.0,2772610.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,997.0,2772610.0,2772611.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,121.0,2772621.0,2772621.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,113.0,2772622.0,2772622.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,235.0,2772632.0,2772632.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,370.0,2772633.0,2772633.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,377.0,2772633.0,2772633.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,175.0,2772637.0,2772637.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,2772643.0,2772643.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,2772643.0,2772643.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,2772643.0,2772643.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,2772644.0,2772644.2
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,466.0,2772654.0,2772654.5
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,452.0,2772655.0,2772655.5
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,459.0,2772655.0,2772655.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,577.0,2772665.0,2772665.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,584.0,2772665.0,2772665.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,570.0,2772666.0,2772666.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,691.0,2772676.0,2772676.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,838.0,2772677.0,2772677.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,846.0,2772677.0,2772677.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,631.0,2772681.0,2772681.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,2772687.0,2772687.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.0,2772687.0,2772687.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.0,2772687.0,2772687.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,2772688.0,2772688.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,922.0,2772698.0,2772699.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,908.0,2772699.0,2772700.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,2772710.0,2772710.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,2772711.0,2772711.0
MARK 011
0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,468.0,2775777.0,2775777.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,476.0,2775777.0,2775777.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,460.0,2775778.0,2775778.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,581.0,2775788.0,2775788.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,717.0,2775789.0,2775789.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,725.0,2775789.0,2775789.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,522.0,2775793.0,2775793.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0,2775799.0,2775799.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,2772643.0,2772643.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.0,2775799.0,2775799.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.0,2775800.0,2775800.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,812.0,2775810.0,2775810.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,799.0,2775811.0,2775811.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,923.0,2775821.0,2775822.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,914.0,2775822.0,2775823.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,2775833.0,2775833.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,186.0,2775834.0,2775834.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,193.0,2775834.0,2775834.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,977.0,2775837.0,2775838.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,145.0,2775844.0,2775844.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,2775844.0,2775844.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,2775844.0,2775844.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,2775845.0,2775845.2
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,267.0,2775855.0,2775855.2
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,254.0,2775856.0,2775856.2
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,261.0,2775856.0,2775856.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,379.0,2775866.0,2775866.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,386.0,2775866.0,2775866.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,372.0,2775867.0,2775867.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,493.0,2775877.0,2775877.5
MARK 012
0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,927.0,2778944.0,2778945.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,65.0,2778946.0,2778946.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,73.0,2778946.0,2778946.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,867.0,2778949.0,2778949.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,46.0,2778956.0,2778956.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,54.0,2778956.0,2778956.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,63.0,2778956.0,2778956.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,2778957.0,2778957.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,158.0,2778967.0,2778967.2
0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,144.0,2778968.0,2778968.2
0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,152.0,2778968.0,2778968.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,270.0,2778978.0,2778978.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,277.0,2778978.0,2778978.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,262.0,2778979.0,2778979.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,383.0,2778989.0,2778989.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,525.0,2778990.0,2778990.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,533.0,2778990.0,2778990.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,323.0,2778994.0,2778994.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,2779000.0,2779000.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,2779000.0,2779000.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,2779000.0,2779000.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,2779001.0,2779001.5
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,614.0,2779011.0,2779011.5
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,601.0,2779012.0,2779012.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,725.0,2779022.0,2779022.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,716.0,2779023.0,2779023.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,838.0,2779033.0,2779033.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,978.0,2779034.0,2779035.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,985.0,2779034.0,2779035.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,778.0,2779038.0,2779038.8
MARK 013
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,379.0,2782112.0,2782112.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,2782112.0,2782112.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,2782112.0,2782112.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,2782113.0,2782113.5
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,505.0,2782123.0,2782123.5
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,491.0,2782124.0,2782124.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,615.0,2782134.0,2782134.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,607.0,2782135.0,2782135.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,729.0,2782145.0,2782145.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,873.0,2782146.0,2782146.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,880.0,2782146.0,2782147.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,669.0,2782150.0,2782150.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.0,2782156.0,2782156.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.0,2782156.0,2782156.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861.0,2782156.0,2782156.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.0,2782157.0,2782157.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,960.0,2782167.0,2782168.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,946.0,2782168.0,2782169.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,953.0,2782168.0,2782169.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,2782179.0,2782179.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,78.0,2782179.0,2782179.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,2782180.0,2782180.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,185.0,2782190.0,2782190.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,333.0,2782191.0,2782191.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,341.0,2782191.0,2782191.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125.0,2782195.0,2782195.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,2782201.0,2782201.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,2782201.0,2782201.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,2782201.0,2782201.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,2782202.0,2782202.2
MARK 014
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,849.0,2785279.0,2785279.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,836.0,2785280.0,2785280.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,843.0,2785280.0,2785280.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,961.0,2785290.0,2785291.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,968.0,2785290.0,2785291.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,953.0,2785291.0,2785292.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,74.0,2785302.0,2785302.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.0,2785303.0,2785303.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,212.0,2785303.0,2785303.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,2785307.0,2785307.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,179.0,2785313.0,2785313.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,2785313.0,2785313.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,2785313.0,2785313.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,2785314.0,2785314.2
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,305.0,2785324.0,2785324.2
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,292.0,2785325.0,2785325.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,416.0,2785335.0,2785335.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,407.0,2785336.0,2785336.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,529.0,2785346.0,2785346.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,673.0,2785347.0,2785347.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,680.0,2785347.0,2785347.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,470.0,2785351.0,2785351.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,632.0,2785357.0,2785357.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,2785357.0,2785357.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,2785357.0,2785357.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,2785358.0,2785358.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,760.0,2785368.0,2785368.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,747.0,2785369.0,2785369.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,754.0,2785369.0,2785369.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,872.0,2785379.0,2785379.8
MARK 015
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,304.0,2788447.0,2788447.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,296.0,2788448.0,2788448.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,418.0,2788458.0,2788458.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,552.0,2788459.0,2788459.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,559.0,2788459.0,2788459.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,358.0,2788463.0,2788463.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,2788469.0,2788469.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.0,2788469.0,2788469.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,2788469.0,2788469.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,2788470.0,2788470.5
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,648.0,2788480.0,2788480.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,635.0,2788481.0,2788481.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,642.0,2788481.0,2788481.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,760.0,2788491.0,2788491.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,767.0,2788491.0,2788491.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,753.0,2788492.0,2788492.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,874.0,2788502.0,2788502.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,2788504.0,2788504.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,2788504.0,2788504.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,814.0,2788507.0,2788507.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.0,2788513.0,2788514.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2788513.0,2788513.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2788513.0,2788513.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,2788514.0,2788515.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,105.0,2788525.0,2788525.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,91.0,2788526.0,2788526.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,215.0,2788536.0,2788536.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,207.0,2788537.0,2788537.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,329.0,2788547.0,2788547.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,480.0,2788548.0,2788548.5
MARK 016
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,765.0,2791614.0,2791614.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,899.0,2791615.0,2791616.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,907.0,2791615.0,2791616.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,706.0,2791619.0,2791619.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0,2791625.0,2791625.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.0,2791625.0,2791626.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.0,2791625.0,2791626.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.0,2791626.0,2791626.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,996.0,2791636.0,2791637.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,983.0,2791637.0,2791638.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,107.0,2791648.0,2791648.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,98.0,2791649.0,2791649.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,220.0,2791659.0,2791659.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,368.0,2791660.0,2791660.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,375.0,2791660.0,2791660.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,161.0,2791664.0,2791664.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,2791670.0,2791670.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,2791670.0,2791670.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,2791670.0,2791670.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,2791671.0,2791671.2
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,451.0,2791681.0,2791681.5
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,438.0,2791682.0,2791682.5
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,445.0,2791682.0,2791682.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,563.0,2791692.0,2791692.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,570.0,2791692.0,2791692.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,556.0,2791693.0,2791693.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,676.0,2791703.0,2791703.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,828.0,2791704.0,2791704.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,836.0,2791704.0,2791704.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,617.0,2791708.0,2791708.5
MARK 017
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,2794782.0,2794782.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,2794782.0,2794782.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,2794782.0,2794782.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,2794783.0,2794783.2
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,342.0,2794793.0,2794793.2
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,329.0,2794794.0,2794794.2
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,336.0,2794794.0,2794794.2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,454.0,2794804.0,2794804.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,461.0,2794804.0,2794804.5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,447.0,2794805.0,2794805.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,567.0,2794815.0,2794815.5
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,707.0,2794816.0,2794816.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,715.0,2794816.0,2794816.8
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,508.0,2794820.0,2794820.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.0,2794826.0,2794826.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,2794826.0,2794826.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,2794826.0,2794826.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,2794827.0,2794827.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,798.0,2794837.0,2794837.8
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,785.0,2794838.0,2794838.8
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,909.0,2794848.0,2794849.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,901.0,2794849.0,2794850.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,2794860.0,2794860.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,167.0,2794861.0,2794861.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,175.0,2794861.0,2794861.2
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,963.0,2794864.0,2794865.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,2794871.0,2794871.2
